ano,mes,partido,regiao,parlamentar,descricao,valor_documento,valor_glosa,valor_liquido
2020,2,PSDB,Sudeste,P272,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,200.4,0.0,200.4
2020,1,PSDB,Sudeste,P272,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,467.05,9.72,457.33
2020,1,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,143.0,0.0,143.0
2020,1,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,122.0,0.0,122.0
2020,2,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,152.74,0.0,152.74
2020,1,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,133.04,0.0,133.04
2020,2,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,40.19,0.0,40.19
2020,2,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,200.0,0.0,200.0
2020,2,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,164.33,0.0,164.33
2020,2,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,165.73,0.0,165.73
2020,2,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,200.0,0.0,200.0
2020,1,PSDB,Sudeste,P272,COMBUSTÍVEIS E LUBRIFICANTES.,152.0,0.0,152.0
2020,1,PSDB,Sudeste,P272,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,13000.0,0.0,13000.0
2020,2,PSDB,Sudeste,P272,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,13000.0,0.0,13000.0
2020,1,PSDB,Sudeste,P272,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,105.58,0.0,105.58
2020,1,PSDB,Sudeste,P272,TELEFONIA,436.18,0.0,436.18
2020,1,PSDB,Sudeste,P272,SERVIÇOS POSTAIS,767.29,0.0,767.29
2020,2,PSDB,Sudeste,P272,SERVIÇOS POSTAIS,3.65,0.0,3.65
2020,2,PSDB,Sudeste,P272,SERVIÇOS POSTAIS,4.9,0.0,4.9
2020,2,PSDB,Sudeste,P272,SERVIÇOS POSTAIS,51.26,0.0,51.26
2020,2,PSDB,Sudeste,P272,SERVIÇOS POSTAIS,36.94,0.0,36.94
2020,3,PSDB,Sudeste,P272,SERVIÇOS POSTAIS,53.71,0.0,53.71
2020,2,PSDB,Sudeste,P272,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,65.0,0.0,65.0
2020,1,PSDB,Sudeste,P272,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",110.0,0.0,110.0
2020,1,PSDB,Sudeste,P272,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4100.0,0.0,4100.0
2020,2,PSDB,Sudeste,P272,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,4100.0,0.0,4100.0
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,6240.7,0.0,6240.7
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,513.17,0.0,513.17
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,217.99,0.0,217.99
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,421.0,0.0,421.0
2020,2,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,421.0,0.0,421.0
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,180.0,0.0,180.0
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,80.0,0.0,80.0
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,175.0,0.0,175.0
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,113.2,92.3,20.9
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,23.22,0.0,23.22
2020,1,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2344.0,0.0,2344.0
2020,2,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2344.0,0.0,2344.0
2020,2,PSDB,Sudeste,P273,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,91.6,0.0,91.6
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,113.1,0.0,113.1
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,275.03,0.0,275.03
2020,3,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,267.15,0.0,267.15
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,75.73,0.0,75.73
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,50.0,0.0,50.0
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,198.66,0.0,198.66
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,94.02,0.0,94.02
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,313.18,0.0,313.18
2020,3,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,144.32,0.0,144.32
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,179.58,0.0,179.58
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,70.0,0.0,70.0
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,261.28,0.0,261.28
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,48.13,0.0,48.13
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,159.65,0.0,159.65
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,113.04,0.0,113.04
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,128.99,0.0,128.99
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,126.58,0.0,126.58
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,118.22,0.0,118.22
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,162.93,0.0,162.93
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,111.0,0.0,111.0
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,158.01,0.0,158.01
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,117.76,0.0,117.76
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,163.03,0.0,163.03
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,200.0,0.0,200.0
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,118.49,0.0,118.49
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,237.12,0.0,237.12
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,1115.86,0.0,1115.86
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,809.54,0.0,809.54
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,166.47,0.0,166.47
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,150.1,0.0,150.1
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,80.0,0.0,80.0
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,82.02,0.0,82.02
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,98.5,0.0,98.5
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,82.32,0.0,82.32
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,157.67,0.0,157.67
2020,1,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,107.48,0.0,107.48
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,102.2,0.0,102.2
2020,2,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,107.02,0.0,107.02
2020,3,PSDB,Sudeste,P273,COMBUSTÍVEIS E LUBRIFICANTES.,110.41,0.0,110.41
2020,2,PSDB,Sudeste,P273,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3500.0,0.0,3500.0
2020,2,PSDB,Sudeste,P273,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,86.66,0.0,86.66
2020,1,PSDB,Sudeste,P273,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,300.0,0.0,300.0
2020,2,PSDB,Sudeste,P273,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,650.0,0.0,650.0
2020,1,PSDB,Sudeste,P273,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3500.0,0.0,3500.0
2020,1,PSDB,Sudeste,P273,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,281.74,0.0,281.74
2020,1,PSDB,Sudeste,P273,TELEFONIA,548.5,12.09,536.41
2020,1,PSDB,Sudeste,P273,SERVIÇOS POSTAIS,484.7,0.0,484.7
2020,3,PSDB,Sudeste,P273,SERVIÇOS POSTAIS,47.42,0.0,47.42
2020,1,PSDB,Sudeste,P273,SERVIÇOS POSTAIS,35.1,0.0,35.1
2020,1,PSDB,Sudeste,P273,SERVIÇOS POSTAIS,35.1,0.0,35.1
2020,1,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,40.0,0.0,40.0
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,51.4,0.0,51.4
2020,1,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,36.35,0.0,36.35
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,30.5,0.0,30.5
2020,1,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,28.65,0.0,28.65
2020,1,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,89.1,0.0,89.1
2020,3,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.9,0.0,34.9
2020,3,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,14.0,0.0,14.0
2020,1,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,19.8,0.0,19.8
2020,1,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,66.78,0.0,66.78
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,25.57,0.0,25.57
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,9.2,0.0,9.2
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,26.12,0.0,26.12
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,25.57,0.0,25.57
2020,3,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34.35,0.0,34.35
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,41.58,0.0,41.58
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,36.69,0.0,36.69
2020,2,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,32.74,0.0,32.74
2020,3,PSDB,Sudeste,P273,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,25.0,0.0,25.0
2020,1,PSDB,Sudeste,P273,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",199.01,0.0,199.01
2020,2,PSDB,Sudeste,P273,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",225.0,0.0,225.0
2020,2,PSDB,Sudeste,P273,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",225.0,0.0,225.0
2020,1,PSDB,Sudeste,P273,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",338.1,0.0,338.1
2020,1,PSDB,Sudeste,P273,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",138.0,0.0,138.0
2020,1,PSDB,Sudeste,P273,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",115.0,0.0,115.0
2020,1,PSDB,Sudeste,P273,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",115.0,0.0,115.0
2020,1,PSDB,Sudeste,P273,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",240.45,0.0,240.45
2020,3,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25.0,0.0,25.0
2020,1,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",329.91,0.0,329.91
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",361.71,0.0,361.71
2020,3,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20.0,0.0,20.0
2020,1,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20.0,0.0,20.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",18.15,0.0,18.15
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35.0,0.0,35.0
2020,3,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10.0,0.0,10.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52.0,0.0,52.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25.0,0.0,25.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",28.0,0.0,28.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",23.0,0.0,23.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25.0,0.0,25.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",23.0,0.0,23.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",23.0,0.0,23.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17.0,0.0,17.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",14.0,0.0,14.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",15.0,0.0,15.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",50.0,0.0,50.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13.0,0.0,13.0
2020,3,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",12.0,0.0,12.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25.0,0.0,25.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",50.0,0.0,50.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30.0,0.0,30.0
2020,3,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25.0,0.0,25.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33.0,0.0,33.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25.0,0.0,25.0
2020,3,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",40.0,0.0,40.0
2020,3,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11.52,1.04,10.48
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",15.6,0.06,15.54
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",24.73,1.0,23.73
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",24.87,1.3,23.57
2020,3,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",7.63,1.1,6.53
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",28.0,0.0,28.0
2020,2,PSDB,Sudeste,P273,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25.0,0.0,25.0
2020,1,PSDB,Sudeste,P273,Emissão Bilhete Aéreo,395.28,0.0,395.28
2020,1,PSDB,Sudeste,P273,Emissão Bilhete Aéreo,350.0,0.0,350.0
2020,1,PSDB,Sudeste,P273,Emissão Bilhete Aéreo,851.57,0.0,851.57
2020,1,DEM,Norte,P274,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5800.0,0.0,5800.0
2020,2,DEM,Norte,P274,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,5800.0,0.0,5800.0
2020,2,DEM,Norte,P274,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2163.56,107.52,2056.04
2020,1,DEM,Norte,P274,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2211.27,156.35,2054.92
2020,2,DEM,Norte,P274,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,330.0,0.0,330.0
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,240.04,0.0,240.04
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,256.85,0.0,256.85
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,260.03,0.0,260.03
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,1604.37,0.0,1604.37
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,218.01,0.0,218.01
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,140.0,0.0,140.0
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,220.01,0.0,220.01
2020,3,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,212.0,0.0,212.0
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,230.24,0.0,230.24
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,238.08,0.0,238.08
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,236.02,0.0,236.02
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,226.7,0.0,226.7
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,201.49,0.0,201.49
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,231.96,0.0,231.96
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,110.0,0.0,110.0
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,159.97,0.0,159.97
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,150.04,0.0,150.04
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,169.52,0.0,169.52
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,284.08,0.0,284.08
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,130.01,0.0,130.01
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,176.06,0.0,176.06
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,227.02,0.0,227.02
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,235.0,0.0,235.0
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,140.01,0.0,140.01
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,90.03,0.0,90.03
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,250.05,0.0,250.05
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,270.2,0.0,270.2
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,240.02,0.0,240.02
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,200.02,0.0,200.02
2020,1,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,258.89,0.0,258.89
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,125.0,0.0,125.0
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,155.6,0.0,155.6
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,191.02,0.0,191.02
2020,2,DEM,Norte,P274,COMBUSTÍVEIS E LUBRIFICANTES.,224.01,0.0,224.01
2020,1,DEM,Norte,P274,TELEFONIA,0.14,0.0,0.14
2020,2,DEM,Norte,P274,SERVIÇOS POSTAIS,4.9,0.0,4.9
2020,1,DEM,Norte,P274,SERVIÇOS POSTAIS,53.19,0.0,53.19
2020,1,DEM,Norte,P274,SERVIÇOS POSTAIS,53.19,0.0,53.19
2020,2,DEM,Norte,P274,SERVIÇOS POSTAIS,46.49,0.0,46.49
2020,1,DEM,Norte,P274,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6000.0,0.0,6000.0
2020,1,DEM,Norte,P274,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6000.0,0.0,6000.0
2020,2,DEM,Norte,P274,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6000.0,0.0,6000.0
2020,2,DEM,Norte,P274,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,6000.0,0.0,6000.0
2020,1,DEM,Norte,P274,Emissão Bilhete Aéreo,842.57,0.0,842.57
2020,1,DEM,Norte,P274,Emissão Bilhete Aéreo,526.47,0.0,526.47
2020,1,MDB,Norte,P275,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,3717.18,0.0,3717.18
2020,2,MDB,Norte,P275,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,3717.18,0.0,3717.18
2020,1,MDB,Norte,P275,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,435.38,0.0,435.38
2020,2,MDB,Norte,P275,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,426.9,31.16,395.74
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,50.0,0.0,50.0
2020,1,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,95.71,0.0,95.71
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,74.09,0.0,74.09
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,1,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,150.0,0.0,150.0
2020,3,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,140.0,0.0,140.0
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,100.0,0.0,100.0
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,154.36,0.0,154.36
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,189.68,0.0,189.68
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,175.1,0.0,175.1
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,70.0,0.0,70.0
2020,2,MDB,Norte,P275,COMBUSTÍVEIS E LUBRIFICANTES.,74.1,0.0,74.1
